Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao,Ano,Mes,Custo_por_MWh
2023-06-28 20:23:43.422100,Nordeste,Hidrelétrica,555.85,16565.14,Normal,2023,6,29.80145722766933
2023-07-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,273.87,10115.31,Normal,2023,7,36.93471355022456
2024-02-04 20:23:43.422100,Centro-Oeste,Hidrelétrica,631.12,14091.14,Normal,2024,2,22.327196095829635
2021-07-09 20:23:43.422100,Nordeste,Solar,527.34,28782.777500000004,Normal,2021,7,54.58106250237039
2021-12-16 20:23:43.422100,Nordeste,Hidrelétrica,348.88,9962.52,Normal,2021,12,28.555721164870445
2024-01-23 20:23:43.422100,Sudeste,Hidrelétrica,495.69,18004.73,Normal,2024,1,36.32256047126228
2024-11-16 20:23:43.422100,Norte,Hidrelétrica,315.14,13372.3,Normal,2024,11,42.432886970870086
2026-01-15 20:23:43.422100,Sul,Termelétrica,378.0,8903.05,Normal,2026,1,23.553042328042327
2022-09-04 20:23:43.422100,Nordeste,Eólica,545.42,14747.8,Normal,2022,9,27.0393458252356
2022-08-20 20:23:43.422100,Sul,Solar,375.42,16608.67,Normal,2022,8,44.24023760055404
2023-11-27 20:23:43.422100,Sul,Solar,420.93,18516.76,Normal,2023,11,43.99011712161167
2023-08-04 20:23:43.422100,Centro-Oeste,Termelétrica,423.58,16407.05,Normal,2023,8,38.73424146560272
2023-07-31 20:23:43.422100,Sul,Eólica,342.35,22840.44,Normal,2023,7,66.71663502263765
2022-08-08 20:23:43.422100,Sul,Hidrelétrica,380.02,8890.52,Normal,2022,8,23.394873954002424
2026-04-06 20:23:43.422100,Norte,Hidrelétrica,451.66,12237.6,Normal,2026,4,27.094717265199485
2022-11-10 20:23:43.422100,Sul,Solar,505.06,4916.12,Normal,2022,11,9.733734605789412
2022-12-14 20:23:43.422100,Norte,Hidrelétrica,793.39,3496.98,Normal,2022,12,4.407643151539596
2025-11-04 20:23:43.422100,Nordeste,Termelétrica,392.5,12334.49,Normal,2025,11,31.425452229299363
2024-12-15 20:23:43.422100,Sudeste,Termelétrica,443.43,15175.09,Normal,2024,12,34.22206436190605
2025-05-21 20:23:43.422100,Norte,Hidrelétrica,449.56,11567.75,Normal,2025,5,25.731270575673992
2023-10-17 20:23:43.422100,Nordeste,Hidrelétrica,604.84,5767.52,Normal,2023,10,9.535612724026189
2021-12-27 20:23:43.422100,Sul,Hidrelétrica,423.48,14977.55,Normal,2021,12,35.36778596391801
2024-01-02 20:23:43.422100,Sul,Termelétrica,522.85,20427.24,Manutenção,2024,1,39.0690255331357
2024-06-29 20:23:43.422100,Sudeste,Hidrelétrica,746.25,16080.98,Normal,2024,6,21.54905192629816
2021-12-06 20:23:43.422100,Sudeste,Solar,641.12,14430.13,Manutenção,2021,12,22.507689668080857
2026-02-04 20:23:43.422100,Sul,Hidrelétrica,651.26,10952.41,Normal,2026,2,16.81726192304149
2026-01-05 20:23:43.422100,Nordeste,Eólica,448.23,14167.27,Manutenção,2026,1,31.607143653927672
2025-04-01 20:23:43.422100,Sul,Solar,495.99,13846.65,Normal,2025,4,27.917195911207887
2024-06-06 20:23:43.422100,Centro-Oeste,Eólica,642.86,13880.65,Normal,2024,6,21.592026257661075
2023-05-03 20:23:43.422100,Sul,Hidrelétrica,758.23,13351.44,Normal,2023,5,17.608693931920392
2022-11-28 20:23:43.422100,Sudeste,Eólica,792.88,16986.02,Normal,2022,11,21.42319140349107
2025-03-29 20:23:43.422100,Sul,Nuclear,480.98,18217.72,Normal,2025,3,37.87625265083788
2021-10-29 20:23:43.422100,Sul,Eólica,208.0,15364.39,Manutenção,2021,10,73.86725961538461
2025-12-19 20:23:43.422100,Sul,Eólica,627.62,1967.45,Normal,2025,12,3.1347790064051497
2022-12-20 20:23:43.422100,Sudeste,Termelétrica,599.41,21434.54,Normal,2022,12,35.7593967401278
2026-03-23 20:23:43.422100,Sudeste,Hidrelétrica,621.65,13653.73,Falha,2026,3,21.96369339660581
2026-04-17 20:23:43.422100,Sudeste,Hidrelétrica,574.41,11716.6,Normal,2026,4,20.397625389530127
2022-01-23 20:23:43.422100,Nordeste,Eólica,892.28,10812.93,Normal,2022,1,12.118314878737616
2022-06-06 20:23:43.422100,Sudeste,Hidrelétrica,683.16,16401.32,Normal,2022,6,24.008021546928976
2023-08-11 20:23:43.422100,Nordeste,Hidrelétrica,738.17,18100.69,Normal,2023,8,24.521031740655946
2023-08-05 20:23:43.422100,Sul,Hidrelétrica,424.18,13143.33,Normal,2023,8,30.985265689094252
2024-10-07 20:23:43.422100,Norte,Solar,434.23,14858.03,Normal,2024,10,34.21695875457707
2023-01-29 20:23:43.422100,Sul,Hidrelétrica,387.82,15830.87,Normal,2023,1,40.82014852251044
2025-03-02 20:23:43.422100,Centro-Oeste,Termelétrica,303.13,28386.2,Normal,2025,3,93.64365123874246
2023-04-16 20:23:43.422100,Nordeste,Hidrelétrica,386.64,14910.38,Manutenção,2023,4,38.56398717152907
2023-07-11 20:23:43.422100,Sul,Hidrelétrica,549.98,13883.65,Manutenção,2023,7,25.243917960653114
2026-05-09 20:23:43.422100,Norte,Eólica,299.65,13278.65,Normal,2026,5,44.31386617720674
2021-10-18 20:23:43.422100,Centro-Oeste,Termelétrica,253.21,7819.56,Normal,2021,10,30.881718731487698
2024-09-22 20:23:43.422100,Sudeste,Eólica,587.79,27168.58,Falha,2024,9,46.221575732829756
2022-02-24 20:23:43.422100,Nordeste,Hidrelétrica,501.2777455853984,11916.09,Normal,2022,2,23.771432314602837
2025-08-31 20:23:43.422100,Sudeste,Termelétrica,612.43,24600.44,Manutenção,2025,8,40.16857436768284
2025-01-11 20:23:43.422100,Sudeste,Eólica,538.74,15395.0,Normal,2025,1,28.575936444295948
2022-07-28 20:23:43.422100,Sul,Termelétrica,703.97,18213.83,Normal,2022,7,25.873020157108968
2021-07-13 20:23:43.422100,Nordeste,Termelétrica,402.72,8689.16,Normal,2021,7,21.57618196265395
2021-08-31 20:23:43.422100,Nordeste,Eólica,725.06,13633.59,Manutenção,2021,8,18.803395581055362
2021-07-31 20:23:43.422100,Sudeste,Eólica,563.47,18417.85,Normal,2021,7,32.68647842831029
2022-07-15 20:23:43.422100,Centro-Oeste,Eólica,332.99,9377.42,Normal,2022,7,28.161266104087208
2025-12-20 20:23:43.422100,Centro-Oeste,Nuclear,701.16,11669.68,Normal,2025,12,16.64339095213646
2024-03-26 20:23:43.422100,Nordeste,Termelétrica,560.13,14594.78,Normal,2024,3,26.056058415010803
2022-08-30 20:23:43.422100,Sudeste,Hidrelétrica,505.93,21688.71,Normal,2022,8,42.86899373431107
2026-03-02 20:23:43.422100,Sul,Hidrelétrica,699.23,14582.21,Normal,2026,3,20.854668707006276
2025-04-30 20:23:43.422100,Nordeste,Termelétrica,659.3,17574.73,Normal,2025,4,26.656650993477932
2022-09-10 20:23:43.422100,Nordeste,Hidrelétrica,546.55,15103.87,Normal,2022,9,27.634928185893333
2023-08-16 20:23:43.422100,Sudeste,Eólica,276.73,17708.87,Normal,2023,8,63.993314783362834
2022-10-16 20:23:43.422100,Norte,Termelétrica,630.93,5267.51,Normal,2022,10,8.348802561298402
2026-02-01 20:23:43.422100,Sudeste,Hidrelétrica,376.75,19602.01,Normal,2026,2,52.02922362309223
2024-05-29 20:23:43.422100,Nordeste,Solar,626.53,13503.58,Falha,2024,5,21.55296633840359
2021-08-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,603.68,19036.9,Normal,2021,8,31.53475351179433
2021-07-26 20:23:43.422100,Centro-Oeste,Eólica,533.24,17019.95,Normal,2021,7,31.91799189858225
2024-04-07 20:23:43.422100,Nordeste,Termelétrica,527.59,14666.2,Normal,2024,4,27.79847988021001
2025-06-18 20:23:43.422100,Sudeste,Hidrelétrica,592.53,14677.51,Normal,2025,6,24.770914552849646
2023-12-02 20:23:43.422100,Sul,Nuclear,741.33,16498.06,Normal,2023,12,22.25467740412502
2021-11-01 20:23:43.422100,Sudeste,Hidrelétrica,743.98,9146.52,Normal,2021,11,12.294040162369956
2025-02-09 20:23:43.422100,Sudeste,Hidrelétrica,410.5,12111.5,Normal,2025,2,29.50426309378806
2025-10-11 20:23:43.422100,Norte,Solar,563.57,9552.2,Falha,2025,10,16.949447273630604
2022-12-25 20:23:43.422100,Sudeste,Hidrelétrica,581.79,14340.37,Normal,2022,12,24.648704859141617
2023-09-12 20:23:43.422100,Sudeste,Hidrelétrica,329.32,19427.31,Normal,2023,9,58.992196040325524
2023-04-08 20:23:43.422100,Norte,Hidrelétrica,551.29,18575.85,Normal,2023,4,33.69524206860273
2021-12-17 20:23:43.422100,Nordeste,Hidrelétrica,458.11,16164.9,Normal,2021,12,35.28606666521141
2025-12-18 20:23:43.422100,Nordeste,Termelétrica,395.96,14496.19,Normal,2025,12,36.610238407919994
2026-04-13 20:23:43.422100,Nordeste,Hidrelétrica,419.2,14500.52,Normal,2026,4,34.59093511450382
2024-07-01 20:23:43.422100,Sudeste,Eólica,188.93,15514.25,Normal,2024,7,82.11639231461388
2024-07-17 20:23:43.422100,Sul,Hidrelétrica,426.58,20789.45,Normal,2024,7,48.735172769468804
2022-04-11 20:23:43.422100,Sudeste,Hidrelétrica,219.05,16423.46,Normal,2022,4,74.97585026249713
2024-09-15 20:23:43.422100,Centro-Oeste,Hidrelétrica,434.67,9166.67,Manutenção,2024,9,21.088802999976995
2025-11-22 20:23:43.422100,Centro-Oeste,Hidrelétrica,181.15,17058.73,Normal,2025,11,94.1690863924924
2025-01-27 20:23:43.422100,Centro-Oeste,Eólica,603.43,10665.8,Normal,2025,1,17.675289594484862
2026-04-29 20:23:43.422100,Sudeste,Eólica,559.96,4355.73,Normal,2026,4,7.778644903207371
2025-12-02 20:23:43.422100,Centro-Oeste,Hidrelétrica,696.76,11434.95,Manutenção,2025,12,16.411605143808487
2022-07-08 20:23:43.422100,Nordeste,Eólica,399.42,21701.65,Normal,2022,7,54.33290771618847
2024-02-08 20:23:43.422100,Sudeste,Hidrelétrica,515.94,12896.13,Normal,2024,2,24.995406442609603
2024-01-02 20:23:43.422100,Centro-Oeste,Hidrelétrica,420.72,19335.38,Normal,2024,1,45.95783418900932
2024-05-26 20:23:43.422100,Norte,Nuclear,450.08,19591.21,Normal,2024,5,43.528283860646994
2024-08-24 20:23:43.422100,Norte,Hidrelétrica,554.12,16081.01,Normal,2024,8,29.02080776727063
2024-11-12 20:23:43.422100,Nordeste,Solar,570.16,17988.25,Normal,2024,11,31.54947733969412
2025-08-22 20:23:43.422100,Sudeste,Eólica,515.49,15498.69,Manutenção,2025,8,30.065937263574465
2024-08-02 20:23:43.422100,Centro-Oeste,Eólica,366.79,6630.58,Falha,2024,8,18.077319447095068
2022-10-05 20:23:43.422100,Norte,Hidrelétrica,673.27,12698.77,Normal,2022,10,18.86133349176408
2023-04-07 20:23:43.422100,Nordeste,Hidrelétrica,585.69,13816.18,Normal,2023,4,23.58957810445799
2024-11-19 20:23:43.422100,Norte,Hidrelétrica,632.31,14469.03,Normal,2024,11,22.882810646676475
2025-09-11 20:23:43.422100,Sul,Nuclear,607.33,19046.55,Normal,2025,9,31.361121630744403
2025-08-23 20:23:43.422100,Nordeste,Hidrelétrica,567.36,15982.07,Normal,2025,8,28.16918711223914
2024-11-15 20:23:43.422100,Norte,Hidrelétrica,592.4,13759.02,Normal,2024,11,23.225894665766376
2025-11-27 20:23:43.422100,Sudeste,Hidrelétrica,459.11,19566.86,Normal,2025,11,42.6191108884581
2025-02-16 20:23:43.422100,Nordeste,Solar,397.44,14005.64,Normal,2025,2,35.23963365539452
2025-05-13 20:23:43.422100,Sudeste,Termelétrica,362.76,20582.14,Normal,2025,5,56.737622670636235
2023-09-10 20:23:43.422100,Nordeste,Solar,722.79,8648.43,Normal,2023,9,11.965342630639606
2021-12-08 20:23:43.422100,Sul,Hidrelétrica,359.08,22141.65,Normal,2021,12,61.66216442018492
2022-04-01 20:23:43.422100,Sul,Solar,481.27,20659.45,Normal,2022,4,42.92694329586303
2025-12-22 20:23:43.422100,Sudeste,Eólica,467.91,10544.05,Normal,2025,12,22.53435489730931
2022-10-16 20:23:43.422100,Sudeste,Nuclear,216.85,14275.3,Normal,2022,10,65.83029744062716
2022-03-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,357.97,18370.42,Normal,2022,3,51.318322764477465
2023-04-03 20:23:43.422100,Sul,Hidrelétrica,485.03,14959.41,Normal,2023,4,30.842236562686846
2026-05-16 20:23:43.422100,Centro-Oeste,Hidrelétrica,401.45,17016.86,Normal,2026,5,42.388491717523976
2023-12-17 20:23:43.422100,Nordeste,Eólica,505.02,23445.3,Normal,2023,12,46.424498039681595
2025-05-30 20:23:43.422100,Nordeste,Termelétrica,332.17,12205.96,Normal,2025,5,36.7461239726646
2023-05-13 20:23:43.422100,Nordeste,Solar,344.74,16528.38,Manutenção,2023,5,47.94447989789407
2023-01-26 20:23:43.422100,Sudeste,Solar,320.35,14577.87,Normal,2023,1,45.50607148431403
2022-09-23 20:23:43.422100,Nordeste,Eólica,248.98,808.78,Manutenção,2022,9,3.2483733633223553
2024-10-26 20:23:43.422100,Sudeste,Hidrelétrica,479.36,9741.96,Normal,2024,10,20.322847129506005
2026-04-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,594.06,17077.79,Normal,2026,4,28.74758441908225
2021-09-22 20:23:43.422100,Sul,Hidrelétrica,438.31,5679.54,Normal,2021,9,12.957815244917981
2024-01-21 20:23:43.422100,Sudeste,Eólica,515.57,9554.43,Normal,2024,1,18.531780359601992
2021-12-06 20:23:43.422100,Sudeste,Termelétrica,280.77,17096.43,Normal,2021,12,60.89122769526659
2023-07-25 20:23:43.422100,Sudeste,Hidrelétrica,453.25,13176.72,Normal,2023,7,29.071638168781025
2023-02-05 20:23:43.422100,Sul,Hidrelétrica,747.35,10179.15,Normal,2023,2,13.620325148859301
2022-10-26 20:23:43.422100,Norte,Eólica,500.7474316586628,21311.43,Manutenção,2022,10,42.55923975367896
2025-08-29 20:23:43.422100,Norte,Termelétrica,649.54,13166.67,Manutenção,2025,8,20.270760846137268
2022-03-31 20:23:43.422100,Sudeste,Nuclear,443.61,18461.67,Normal,2022,3,41.61689321701494
2022-11-11 20:23:43.422100,Sudeste,Hidrelétrica,382.89,16550.7,Normal,2022,11,43.2257306275954
2021-09-27 20:23:43.422100,Centro-Oeste,Hidrelétrica,437.11,-1950.06,Normal,2021,9,-4.461256891857884
2023-03-08 20:23:43.422100,Centro-Oeste,Solar,621.47,4316.18,Normal,2023,3,6.945114003893994
2023-01-10 20:23:43.422100,Nordeste,Hidrelétrica,410.61,19871.24,Normal,2023,1,48.394437544141645
2024-08-18 20:23:43.422100,Nordeste,Termelétrica,643.97,25186.75,Normal,2024,8,39.111682221221486
2023-10-15 20:23:43.422100,Sul,Termelétrica,381.39,15620.65,Normal,2023,10,40.957156716222244
2025-09-05 20:23:43.422100,Nordeste,Hidrelétrica,753.24,12144.42,Normal,2025,9,16.122909032977535
2025-06-12 20:23:43.422100,Sudeste,Hidrelétrica,646.85,15163.35,Normal,2025,6,23.441833500811626
2024-09-02 20:23:43.422100,Sudeste,Hidrelétrica,653.9,15666.85,Normal,2024,9,23.95909160422083
2021-07-26 20:23:43.422100,Norte,Eólica,414.57,8519.31,Normal,2021,7,20.549750343729645
2022-03-25 20:23:43.422100,Norte,Nuclear,617.07,19038.39,Manutenção,2022,3,30.852885410083132
2022-12-02 20:23:43.422100,Nordeste,Hidrelétrica,457.15,17927.01,Normal,2022,12,39.2147216449743
2025-09-18 20:23:43.422100,Sudeste,Hidrelétrica,534.21,11596.65,Falha,2025,9,21.70803616555287
2024-07-12 20:23:43.422100,Nordeste,Termelétrica,555.58,6910.31,Normal,2024,7,12.438010727527988
2026-05-13 20:23:43.422100,Norte,Solar,468.89,13854.68,Normal,2026,5,29.547825716052806
2026-05-08 20:23:43.422100,Nordeste,Hidrelétrica,585.13,15370.53,Manutenção,2026,5,26.26857279578897
2024-07-22 20:23:43.422100,Norte,Hidrelétrica,461.12,14688.37,Normal,2024,7,31.853682338653716
2025-04-26 20:23:43.422100,Nordeste,Hidrelétrica,180.81,23697.65,Manutenção,2025,4,131.06382390354517
2022-07-01 20:23:43.422100,Nordeste,Hidrelétrica,555.51,14106.77,Normal,2022,7,25.39426833000306
2022-10-25 20:23:43.422100,Nordeste,Termelétrica,426.17,16906.41,Normal,2022,10,39.6705774690851
2023-08-11 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,19407.28,Normal,2023,8,38.71562256835467
2022-10-08 20:23:43.422100,Nordeste,Solar,387.51,24339.48,Manutenção,2022,10,62.809940388635134
2023-12-26 20:23:43.422100,Sudeste,Solar,450.53,9322.92,Manutenção,2023,12,20.69322797593945
2022-11-07 20:23:43.422100,Sudeste,Hidrelétrica,472.8,9866.43,Normal,2022,11,20.86808375634518
2022-06-30 20:23:43.422100,Sul,Hidrelétrica,379.38,25729.95,Normal,2022,6,67.82105013442987
2024-12-07 20:23:43.422100,Norte,Eólica,571.96,18494.71,Normal,2024,12,32.335670326596265
2026-04-07 20:23:43.422100,Nordeste,Hidrelétrica,489.29,15367.78,Normal,2026,4,31.408326350426126
2024-12-05 20:23:43.422100,Sul,Termelétrica,545.07,24678.73,Manutenção,2024,12,45.27625809529051
2025-04-19 20:23:43.422100,Sudeste,Hidrelétrica,761.12,10696.16,Normal,2025,4,14.053184780323733
2025-12-23 20:23:43.422100,Nordeste,Hidrelétrica,772.91,18840.1,Normal,2025,12,24.375541783648806
2026-03-12 20:23:43.422100,Nordeste,Eólica,595.39,24722.12,Normal,2026,3,41.522565041401435
2025-08-26 20:23:43.422100,Sul,Hidrelétrica,568.66,3828.33,Normal,2025,8,6.732194984700876
2022-08-07 20:23:43.422100,Nordeste,Nuclear,760.9,14499.97,Normal,2022,8,19.05634117492443
2023-09-15 20:23:43.422100,Sul,Eólica,590.4,17007.67,Normal,2023,9,28.807029132791325
2022-05-23 20:23:43.422100,Sul,Eólica,602.28,22628.13,Normal,2022,5,37.57078103207811
2024-07-24 20:23:43.422100,Nordeste,Hidrelétrica,349.52,11990.17,Normal,2024,7,34.3046749828336
2023-10-09 20:23:43.422100,Sudeste,Nuclear,526.23,16435.19,Normal,2023,10,31.231951808144725
2023-02-21 20:23:43.422100,Centro-Oeste,Hidrelétrica,513.79,15888.06,Normal,2023,2,30.92325658342903
2024-11-13 20:23:43.422100,Sudeste,Hidrelétrica,347.99,11059.8,Normal,2024,11,31.781947757119454
2025-12-04 20:23:43.422100,Centro-Oeste,Hidrelétrica,780.91,17050.0,Normal,2025,12,21.833501940044307
2026-02-24 20:23:43.422100,Norte,Hidrelétrica,445.55,7637.83,Normal,2026,2,17.14247559196499
2024-10-25 20:23:43.422100,Sudeste,Nuclear,318.63,14801.14,Normal,2024,10,46.45243699588865
2021-12-28 20:23:43.422100,Nordeste,Eólica,834.28,13824.94,Normal,2021,12,16.57110322673443
2023-11-30 20:23:43.422100,Sul,Eólica,409.79,19438.84,Normal,2023,11,47.43610141779936
2023-01-10 20:23:43.422100,Centro-Oeste,Hidrelétrica,361.55,11489.54,Normal,2023,1,31.778564513898495
2026-05-01 20:23:43.422100,Norte,Hidrelétrica,516.71,16055.62,Falha,2026,5,31.07278744363376
2021-10-10 20:23:43.422100,Nordeste,Hidrelétrica,530.81,19687.42,Normal,2021,10,37.08939168440685
2023-06-21 20:23:43.422100,Sul,Nuclear,460.46,16330.31,Normal,2023,6,35.46520870433914
2022-06-18 20:23:43.422100,Nordeste,Hidrelétrica,599.26,7215.92,Normal,2022,6,12.041384374061343
2025-01-14 20:23:43.422100,Sul,Hidrelétrica,355.17,20990.67,Normal,2025,1,59.100346313033185
2026-05-08 20:23:43.422100,Nordeste,Eólica,367.49,18606.37,Normal,2026,5,50.63095594437944
2024-12-29 20:23:43.422100,Centro-Oeste,Hidrelétrica,823.3,8594.23,Normal,2024,12,10.438758654196526
2025-09-30 20:23:43.422100,Sul,Solar,549.81,6029.11,Manutenção,2025,9,10.965806369473091
2024-09-22 20:23:43.422100,Norte,Hidrelétrica,406.39,12258.75,Normal,2024,9,30.164989295996456
2025-01-08 20:23:43.422100,Nordeste,Termelétrica,500.334956382848,13979.36,Normal,2025,1,27.94000263556086
2025-08-25 20:23:43.422100,Sul,Hidrelétrica,389.13,18927.58,Normal,2025,8,48.6407627271092
2022-06-21 20:23:43.422100,Sudeste,Eólica,305.95,11279.52,Falha,2022,6,36.86720052296127
2025-06-19 20:23:43.422100,Sudeste,Termelétrica,451.86,20477.74,Normal,2025,6,45.3187713008454
2023-06-11 20:23:43.422100,Sudeste,Termelétrica,338.74,13201.33,Manutenção,2023,6,38.97186632815729
2024-12-03 20:23:43.422100,Sudeste,Eólica,510.89,13799.6,Normal,2024,12,27.0109025426217
2023-05-02 20:23:43.422100,Sudeste,Termelétrica,527.96,16220.96,Normal,2023,5,30.723842715357222
2023-12-09 20:23:43.422100,Sudeste,Hidrelétrica,400.49,22997.8,Normal,2023,12,57.42415540962321
2026-03-02 20:23:43.422100,Sudeste,Eólica,524.48,16339.8,Normal,2026,3,31.154286150091515
2023-07-10 20:23:43.422100,Nordeste,Hidrelétrica,529.92,17177.15,Normal,2023,7,32.414609752415465
2024-07-08 20:23:43.422100,Sul,Hidrelétrica,409.37,9151.87,Manutenção,2024,7,22.35598602731026
2023-10-09 20:23:43.422100,Sudeste,Hidrelétrica,327.85,24323.11,Normal,2023,10,74.18975141070611
2024-04-22 20:23:43.422100,Nordeste,Termelétrica,343.35,22746.49,Normal,2024,4,66.24869666521043
2021-08-15 20:23:43.422100,Sudeste,Hidrelétrica,680.81,17411.87,Normal,2021,8,25.575226568352406
2024-12-17 20:23:43.422100,Centro-Oeste,Solar,295.07,20818.2,Normal,2024,12,70.55342800013557
2024-12-20 20:23:43.422100,Sudeste,Hidrelétrica,506.05,17843.27,Normal,2024,12,35.25989526726608
2023-04-02 20:23:43.422100,Sul,Hidrelétrica,513.86,12371.28,Normal,2023,4,24.075195578562255
2022-04-05 20:23:43.422100,Norte,Termelétrica,482.1,12632.22,Normal,2022,4,26.202489110143123
2025-08-28 20:23:43.422100,Sul,Eólica,560.03,13663.75,Normal,2025,8,24.398246522507723
2021-12-18 20:23:43.422100,Norte,Eólica,428.67,26459.55,Normal,2021,12,61.724753306739444
2024-02-07 20:23:43.422100,Centro-Oeste,Hidrelétrica,429.31,18779.88,Manutenção,2024,2,43.74433393119192
2021-06-14 20:23:43.422100,Centro-Oeste,Hidrelétrica,297.27,12891.55,Manutenção,2021,6,43.3664681938978
2026-03-01 20:23:43.422100,Nordeste,Termelétrica,523.22,17281.2,Manutenção,2026,3,33.028553954359545
2022-09-16 20:23:43.422100,Sudeste,Solar,540.42,18719.24,Normal,2022,9,34.638318344990935
2025-08-10 20:23:43.422100,Sudeste,Hidrelétrica,465.26,6316.96,Falha,2025,8,13.577268623995186
2024-03-10 20:23:43.422100,Nordeste,Termelétrica,702.7,16687.46,Normal,2024,3,23.747630567809875
2021-12-24 20:23:43.422100,Norte,Hidrelétrica,359.82,17844.58,Normal,2021,12,49.59307431493525
2022-10-09 20:23:43.422100,Sudeste,Hidrelétrica,470.26,627.63,Normal,2022,10,1.3346446646535959
2025-04-23 20:23:43.422100,Sudeste,Hidrelétrica,557.59,16529.82,Normal,2025,4,29.645115586721424
2022-07-31 20:23:43.422100,Sul,Hidrelétrica,805.43,8458.79,Manutenção,2022,7,10.502203791763408
2024-06-03 20:23:43.422100,Nordeste,Termelétrica,442.18,19729.14,Normal,2024,6,44.617893165679135
2025-10-06 20:23:43.422100,Sul,Solar,561.45,7415.65,Normal,2025,10,13.208032772286044
2024-06-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,310.9,10579.12,Normal,2024,6,34.02740431006755
2025-01-17 20:23:43.422100,Nordeste,Solar,339.3,12974.6,Normal,2025,1,38.23931623931624
2021-07-25 20:23:43.422100,Sul,Hidrelétrica,754.23,10715.89,Normal,2021,7,14.207721782480144
2025-08-29 20:23:43.422100,Nordeste,Termelétrica,578.87,14526.24,Normal,2025,8,25.094131670323215
2024-10-11 20:23:43.422100,Sudeste,Hidrelétrica,437.01,21472.99,Manutenção,2024,10,49.13615249078969
2025-08-10 20:23:43.422100,Sudeste,Hidrelétrica,658.55,17083.1,Normal,2025,8,25.940475286614532
2024-07-30 20:23:43.422100,Centro-Oeste,Termelétrica,586.35,28782.777500000004,Normal,2024,7,49.088048946874736
2024-02-16 20:23:43.422100,Sudeste,Eólica,471.2,24846.17,Normal,2024,2,52.72956281833616
2022-11-01 20:23:43.422100,Sudeste,Termelétrica,356.47,19703.56,Normal,2022,11,55.274104412713555
2022-12-30 20:23:43.422100,Nordeste,Hidrelétrica,364.02,11798.56,Falha,2022,12,32.41184550299434
2023-11-13 20:23:43.422100,Sudeste,Hidrelétrica,537.07,10928.71,Normal,2023,11,20.348762731115123
2024-06-08 20:23:43.422100,Sul,Hidrelétrica,680.64,17273.69,Normal,2024,6,25.37859955336154
2023-02-08 20:23:43.422100,Centro-Oeste,Termelétrica,728.22,15340.08,Normal,2023,2,21.065172612671994
2024-04-30 20:23:43.422100,Sul,Nuclear,292.23,15561.16,Normal,2024,4,53.2497005783116
2025-07-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,458.23,10620.51,Normal,2025,7,23.17724723392183
2024-01-19 20:23:43.422100,Centro-Oeste,Termelétrica,654.11,11761.78,Normal,2024,1,17.98134870281757
2023-11-24 20:23:43.422100,Sudeste,Eólica,294.83,6181.7,Normal,2023,11,20.966997931011093
2025-12-21 20:23:43.422100,Nordeste,Hidrelétrica,565.69,16070.76,Normal,2025,12,28.40912867471583
2022-10-03 20:23:43.422100,Sul,Hidrelétrica,491.71,13376.46,Normal,2022,10,27.20396168473287
2022-10-09 20:23:43.422100,Sudeste,Hidrelétrica,508.56,26689.83,Normal,2022,10,52.48118216139689
2024-04-04 20:23:43.422100,Sul,Eólica,820.34,16025.37,Normal,2024,4,19.53503425408977
2023-01-23 20:23:43.422100,Sudeste,Hidrelétrica,510.05,19629.05,Normal,2023,1,38.484560337221836
2024-01-01 20:23:43.422100,Sul,Hidrelétrica,474.67,18015.41,Normal,2024,1,37.95354667453178
2022-03-18 20:23:43.422100,Sudeste,Nuclear,791.98,8413.63,Normal,2022,3,10.623538473193767
2024-08-12 20:23:43.422100,Sudeste,Eólica,652.1,15029.87,Normal,2024,8,23.048412820119616
2025-07-02 20:23:43.422100,Sul,Solar,582.7,15887.37,Normal,2025,7,27.265093530118413
2021-11-16 20:23:43.422100,Centro-Oeste,Eólica,142.79,19053.33,Normal,2021,11,133.43602493171792
2025-10-01 20:23:43.422100,Sudeste,Solar,638.35,12869.58,Normal,2025,10,20.160695543197306
2022-11-10 20:23:43.422100,Nordeste,Hidrelétrica,428.5,6652.26,Normal,2022,11,15.524527421236874
2024-07-15 20:23:43.422100,Sul,Hidrelétrica,601.89,14316.16,Normal,2024,7,23.785342836730965
2026-03-24 20:23:43.422100,Nordeste,Termelétrica,427.51,9319.9,Normal,2026,3,21.800425721035765
2021-08-02 20:23:43.422100,Nordeste,Nuclear,305.89,24038.89,Normal,2021,8,78.58671417829939
2021-10-16 20:23:43.422100,Nordeste,Termelétrica,538.88,10932.23,Normal,2021,10,20.28694700118765
2022-08-17 20:23:43.422100,Centro-Oeste,Nuclear,558.28,12650.37,Normal,2022,8,22.659543598194457
2025-08-05 20:23:43.422100,Nordeste,Hidrelétrica,383.35,15818.31,Normal,2025,8,41.263362462501625
2021-12-03 20:23:43.422100,Sudeste,Hidrelétrica,571.57,7140.11,Normal,2021,12,12.492100705075492
